year,org,ein,class,group_id_guess,name,new_group_id,remove,final_id
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_43,James R Buhrmaster,13-0433430_119,,13-0433430_119
2014,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_44,PETER EVENSEN,,,13-0433430_44
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_44,PETER EVENSEN,,,13-0433430_44
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_44,PETER EVENSEN,,,13-0433430_44
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_44,PETER EVENSEN,,,13-0433430_44
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_45,MARTIN L DURBIN,13-0433430_2,,13-0433430_2
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_45,MARTIN L DURBIN,13-0433430_2,,13-0433430_2
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_46,NABEEL AMUDI,,,13-0433430_46
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_46,NABEEL M AMUDI,,,13-0433430_46
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_47,MORTEN ARNTZEN,,,13-0433430_47
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_47,MORTEN ARNTZEN,,,13-0433430_47
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_47,MORTEN ARNTZEN,,,13-0433430_47
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_47,MORTEN ARNTZEN,,,13-0433430_47
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_47,Morten Arntzen,,,13-0433430_47
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,CLARENCE P CAZALOT JR,,,13-0433430_48
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,CLARENCE P CAZALOT JR,,,13-0433430_48
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,CLARENCE P CAZALOT JR,,,13-0433430_48
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,CLARENCE CAZALOT,,,13-0433430_48
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,Clarence Cazalot,,,13-0433430_48
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,Clarence Cazalot,,,13-0433430_48
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,Clarence Cazalot Jr,,,13-0433430_48
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,"Clarence P. Cazalot, Jr.",,,13-0433430_48
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_48,"Clarence P. Cazalot, Jr.",,,13-0433430_48
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_49,DAVID FANTA,,,13-0433430_49
2018,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_5,DEBRA C PHILLIPS,,,13-0433430_5
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_50,CHADWICK C DEATON,,,13-0433430_50
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_50,CHADWICK C DEATON,,,13-0433430_50
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_50,CHADWICK C DEATON,,,13-0433430_50
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_51,G STEVEN FARRIS,,,13-0433430_51
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_52,JOHN D MO DINE,,,13-0433430_52
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_53,TOFIQ AL-GABSANI,,,13-0433430_53
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_53,TOFIG AL-GABSANI,,,13-0433430_53
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_53,Tofig Al-Gabsani,,,13-0433430_53
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_54,PATRICK D DANIEL,,,13-0433430_54
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_54,PATRICK D DANIEL,,,13-0433430_54
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_54,Patrick D Daniel,,,13-0433430_54
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_55,WILLIAM E ALBRECHT,,,13-0433430_55
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_55,WILLIAM E ALBRECHT,,,13-0433430_55
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_55,WILLIAM E ALBRECHT,,,13-0433430_55
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_56,BRUCE C GOTTWALD,,,13-0433430_56
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_57,JAMES T HACKETT,,,13-0433430_57
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_57,James T. Hackett,,,13-0433430_57
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_58,FREDERIC C HAMILTON,,,13-0433430_58
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_58,Frederic C Hamilton,,,13-0433430_58
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_59,PAUL HOWES,,,13-0433430_59
2018,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_6,MICHAEL J PFEIFFER,,,13-0433430_6
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_60,JAMES E FORD,,,13-0433430_60
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_60,JAMES E FORD,,,13-0433430_60
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_60,James Ford,,,13-0433430_60
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_60,James Ford,,,13-0433430_60
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_60,James Ford,,,13-0433430_60
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_61,JIM C CRAIG,,,13-0433430_61
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_61,JIM C CRAIG,,,13-0433430_61
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_61,Jim Craig,,,13-0433430_61
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_61,Jim Craig,,,13-0433430_61
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_61,Jim Craig,,,13-0433430_61
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,BRENDA S HARGETT,,,13-0433430_62
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,BRENDA S HARGETT,,,13-0433430_62
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,Brenda S Hargett,,,13-0433430_62
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,Brenda S Hargett,,,13-0433430_62
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,Brenda S. Hargett,,,13-0433430_62
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_62,Brenda S. Hargett,,,13-0433430_62
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_63,DOUGLAS M MORRIS,,,13-0433430_63
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_63,DOUGLAS M MORRIS,,,13-0433430_63
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_64,ERIN P THOMPSON,,,13-0433430_64
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_64,ERIN P THOMPSON,,,13-0433430_64
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,MICHELE E RINN,,,13-0433430_65
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,MICHELE E RINN,,,13-0433430_65
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,Michele Rinn,,,13-0433430_65
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,Michaele Rinn,,,13-0433430_65
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,Michele Rinn,,,13-0433430_65
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_65,Michele Rinn,,,13-0433430_65
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_66,ALI A ABUALI,,,13-0433430_66
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_66,ALI ABUALI,,,13-0433430_66
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_67,PHILIP F ANSCHUTZ,,,13-0433430_67
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_67,PHILIP F ANSCHUTZ,,,13-0433430_67
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_68,Dalton J Boutte,,,13-0433430_68
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_68,Dalton J Boutte,,,13-0433430_68
2009,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_69,GERMAN CURA,,,13-0433430_69
2018,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_7,AMANDA E EVERSOLE,,,13-0433430_7
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_70,MICHAEL L PLATNER,,,13-0433430_70
2008,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_71,JOSEPH ALVARDO,,,13-0433430_71
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_72,Gerald T McPhee,,,13-0433430_72
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_73,John Hofmeister,,,13-0433430_73
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_73,John Hofmeister,,,13-0433430_73
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_74,Mohammad S Al-Shammari,,,13-0433430_74
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_75,Kathleen Shanahan,,,13-0433430_75
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_76,David J Lesar,,,13-0433430_76
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_76,David J Lesar,,,13-0433430_76
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_77,Dawood Al-Dawood,,,13-0433430_77
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_78,Joseph H Netherland,,,13-0433430_78
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_78,Joseph H Netherland,,,13-0433430_78
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_79,James J Mulva,,,13-0433430_79
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_79,James J. Mulva,,,13-0433430_79
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_79,James J. Mulva,,,13-0433430_79
2018,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2017,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2016,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,John E Robertson,,,13-0433430_8
2015,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,John E Robertson,,,13-0433430_8
2014,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2013,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2012,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2011,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2010,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_8,JOHN E ROBERTSON,,,13-0433430_8
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_80,Ray R Irani,,,13-0433430_80
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_81,Russell E Ginn,,,13-0433430_81
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_82,Byron Dunn,,,13-0433430_82
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_83,Cortlandt S Dietler,,,13-0433430_83
2007,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_84,James J O'Brien,,,13-0433430_84
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_85,Kevin M Hostler,,,13-0433430_85
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_86,Randy Armstrong,,,13-0433430_86
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_87,Daniel F McNease,,,13-0433430_87
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_88,James E Eielson,,,13-0433430_88
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_89,Karl F Kurz,,,13-0433430_89
2018,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_9,WILLIAM A KOETZLE,,,13-0433430_9
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_90,Gary R Heminger,,,13-0433430_90
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_91,J Stephen Simon,,,13-0433430_91
2006,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_92,James P McGregor,,,13-0433430_92
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_93,Larry J. Nichols,,,13-0433430_93
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_94,Ross J. Pillan,,,13-0433430_94
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_94,Ross J. Pillari,,,13-0433430_94
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_95,Bobby Shackouls,,,13-0433430_95
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_95,Bobby Shackouls,,,13-0433430_95
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_96,David J. O'Reily,,,13-0433430_96
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_96,David J. O'Reily,,,13-0433430_96
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_97,Lee R. Raymond,,,13-0433430_97
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_97,Lee R. Raymond,,,13-0433430_97
2005,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_98,Claibome P. Deming,,,13-0433430_98
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_98,Claiborne P. Deming,,,13-0433430_98
2004,AMERICAN PETROLEUM INSTITUTE,13-0433430,officers,13-0433430_99,Ed Murphy,,,13-0433430_99
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS KUHN,,,13-0659550_0
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,MR. THOMAS KUHN,,,13-0659550_0
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,MR. THOMAS KUHN,,,13-0659550_0
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,MR THOMAS KUHN,,,13-0659550_0
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS KUHN,,,13-0659550_0
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS KUHN,,,13-0659550_0
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS KUHN,,,13-0659550_0
2011,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS KUHN,,,13-0659550_0
2010,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS R KUHN,,,13-0659550_0
2009,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS R KUHN,,,13-0659550_0
2008,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,THOMAS R KUHN,,,13-0659550_0
2007,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,T. KUHN,,,13-0659550_0
2006,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,T Kuhn,,,13-0659550_0
2005,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,T. Kuhn,,,13-0659550_0
2004,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_0,T. Kuhn,,,13-0659550_0
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,MR. BRIAN WOLFF,,,13-0659550_1
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,MR. BRIAN WOLFF,,,13-0659550_1
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,MR BRIAN WOLFF,,,13-0659550_1
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2011,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2010,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2009,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_1,BRIAN WOLFF,,,13-0659550_1
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_10,STEPHANIE VOYDA,,,13-0659550_10
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_11,LAWRENCE JONES,,,13-0659550_11
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_11,DR. LAWRENCE JONES,,,13-0659550_11
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_11,DR. LAWRENCE JONES,,,13-0659550_11
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_11,DR LAWRENCE JONES,,,13-0659550_11
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_12,LISA WOOD,,,13-0659550_12
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_12,MS. LISA WOOD,,,13-0659550_12
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,GREGORY E ABEL,,,13-0659550_13
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,MR. GREGORY E. ABEL,,,13-0659550_13
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,MR. GREGORY E. ABEL,,,13-0659550_13
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,MR GREGORY E ABEL,,,13-0659550_13
2010,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,GREGORY ABEL,,,13-0659550_13
2009,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_13,GREGORY ABEL,,,13-0659550_13
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_14,CHRISTOPHER M CRANE,,,13-0659550_14
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_14,MR. CHRISTOPHER M. CRANE,,,13-0659550_14
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_14,MR. CHRISTOPHER M. CRANE,,,13-0659550_14
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_14,MR CHRISTOPHER M CRANE,,,13-0659550_14
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_14,CHRISTOPHER M CRANE,,,13-0659550_14
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_15,BENJAMIN GS FOWKE III,,,13-0659550_15
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_16,LYNN J GOOD,,,13-0659550_16
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_16,MS. LYNN J. GOOD,,,13-0659550_16
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_17,PATRICIA K VINCENT-COLLAWN,,,13-0659550_17
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_17,MS. PATRICIA K. VINCENT-COLLAWN,,,13-0659550_17
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_17,MS. PATRICIA K. VINCENT-COLLAWN,,,13-0659550_17
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_17,MS PATRICIA K VINCENT-COLLAWN,,,13-0659550_17
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_18,JIMMY E ADDISON,,,13-0659550_18
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_19,NICHOLAS K AKINS,,,13-0659550_19
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_19,MR. NICHOLAS K. AKINS,,,13-0659550_19
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_19,MR NICHOLAS K AKINS,,,13-0659550_19
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_19,NICHOLAS K AKINS,,,13-0659550_19
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_19,NICHOLAS K AKINS,,,13-0659550_19
2018,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_2,PHIL MOELLER,,,13-0659550_2
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_2,MR. PHIL MOELLER,,,13-0659550_2
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_2,MR. PHIL MOELLER,,,13-0659550_2
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,MR. DAVID OWENS,,,13-0659550_20
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,MR. DAVID OWENS,,,13-0659550_20
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,MR DAVID OWENS,,,13-0659550_20
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID OWENS,,,13-0659550_20
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID OWENS,,,13-0659550_20
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID OWENS,,,13-0659550_20
2011,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID OWENS,,,13-0659550_20
2010,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID K OWENS,,,13-0659550_20
2009,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID K OWENS,,,13-0659550_20
2008,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,DAVID K OWENS,,,13-0659550_20
2006,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,D Owens,,,13-0659550_20
2005,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,D. Owens,,,13-0659550_20
2004,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_20,D. Owens,,,13-0659550_20
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,MR. BRIAN MCCORMACK,,,13-0659550_21
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,MR. BRIAN MCCORMACK,,,13-0659550_21
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,MR BRIAN MCCORMACK,,,13-0659550_21
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,BRIAN MCCORMACK,,,13-0659550_21
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,BRIAN MCCORMACK,,,13-0659550_21
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,BRIAN MCCORMACK,,,13-0659550_21
2011,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_21,BRIAN MCCORMACK,,,13-0659550_21
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_22,MR. THOMAS A. FANNING,,,13-0659550_22
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_22,MR. THOMAS A. FANNING,,,13-0659550_22
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_22,MR THOMAS A FANNING,,,13-0659550_22
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_22,THOMAS A FANNING,,,13-0659550_22
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_22,THOMAS A FANNING,,,13-0659550_22
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_23,MR. ALAN R. HODNIK,,,13-0659550_23
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_23,ALAN R HODNIK,,,13-0659550_23
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_23,ALAN R HODNIK,,,13-0659550_23
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_23,ALAN R HODNIK,,,13-0659550_23
2017,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_24,MR. ALLEN L. LEVERETT,,,13-0659550_24
2016,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,MR. EDWARD COMER,,,13-0659550_25
2015,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,MR EDWARD COMER,,,13-0659550_25
2014,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,EDWARD COMER,,,13-0659550_25
2013,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,EDWARD COMER,,,13-0659550_25
2012,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,EDWARD COMER,,,13-0659550_25
2011,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,EDWARD COMER,,,13-0659550_25
2010,EDISON ELECTRIC INSTITUTE,13-0659550,officers,13-0659550_25,EDWARD H COMER,,,13-0659550_25
