org,year,name,position,normalized_name,first,last,middle
INSTITUTE FOR ENERGY RESEARCH,2011,LISA WALLACE,SEC/TREASURER/SVP DEVELOP.,LISA WALLACE,LISA,WALLACE,
INSTITUTE FOR ENERGY RESEARCH,2011,NANCY BRADLEY,SECRETARY,NANCY BRADLEY,NANCY,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2011,JIM CLARKSON,DIRECTOR,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2011,STEVEN HAYWARD,DIRECTOR,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2011,PRESTON MARSHALL,CHAIRMAN,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2011,WAYNE GABLE,DIRECTOR,WAYNE GABLE,WAYNE,GABLE,
INSTITUTE FOR ENERGY RESEARCH,2011,ROBERT L. TESTWUIDE III,DIRECTOR,ROBERT L TESTWUIDE,ROBERT,TESTWUIDE,L
INSTITUTE FOR ENERGY RESEARCH,2011,RICHARD STROUP,DIRECTOR,RICHARD STROUP,RICHARD,STROUP,
INSTITUTE FOR ENERGY RESEARCH,2010,THOMAS PYLE,PRESIDENT,THOMAS PYLE,THOMAS,PYLE,
INSTITUTE FOR ENERGY RESEARCH,2010,ROBERT BRADLEY,CHIEF EXECUTIVE OFFICER,ROBERT BRADLEY,ROBERT,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2010,LISA WALLACE,TREASURER/SVP DEVELOP.,LISA WALLACE,LISA,WALLACE,
INSTITUTE FOR ENERGY RESEARCH,2010,NANCY BRADLEY,SECRETARY,NANCY BRADLEY,NANCY,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2010,JIM CLARKSON,DIRECTOR,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2010,STEVEN HAYWARD,DIRECTOR,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2010,PRESTON MARSHALL,DIRECTOR,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2010,WAYNE GABLE,DIRECTOR,WAYNE GABLE,WAYNE,GABLE,
INSTITUTE FOR ENERGY RESEARCH,2010,ROBERT L. TESTWUIDE III,DIRECTOR,ROBERT L TESTWUIDE,ROBERT,TESTWUIDE,L
INSTITUTE FOR ENERGY RESEARCH,2010,RICHARD STROUP,DIRECTOR,RICHARD STROUP,RICHARD,STROUP,
INSTITUTE FOR ENERGY RESEARCH,2009,THOMAS PYLE,PRESIDENT,THOMAS PYLE,THOMAS,PYLE,
INSTITUTE FOR ENERGY RESEARCH,2009,DANIEL KISH,SVP PUBLIC POLICY,DANIEL KISH,DANIEL,KISH,
INSTITUTE FOR ENERGY RESEARCH,2009,LISA WALLACE,TREASURER/SVP DEVELOP.,LISA WALLACE,LISA,WALLACE,
INSTITUTE FOR ENERGY RESEARCH,2009,ROBERT BRADLEY,CHIEF EXECUTIVE OFFICER,ROBERT BRADLEY,ROBERT,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2009,NANCY BRADLEY,SECRETARY,NANCY BRADLEY,NANCY,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2009,JIM CLARKSON,DIRECTOR,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2009,STEVEN HAYWARD,DIRECTOR,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2009,PRESTON MARSHALL,DIRECTOR,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2009,WAYNE GABLE,DIRECTOR,WAYNE GABLE,WAYNE,GABLE,
INSTITUTE FOR ENERGY RESEARCH,2009,ROBERT L. TESTWUIDE III,DIRECTOR,ROBERT L TESTWUIDE,ROBERT,TESTWUIDE,L
INSTITUTE FOR ENERGY RESEARCH,2009,RICHARD STROUP,DIRECTOR,RICHARD STROUP,RICHARD,STROUP,
INSTITUTE FOR ENERGY RESEARCH,2008,THOMAS PYLE,PRESDIENT,THOMAS PYLE,THOMAS,PYLE,
INSTITUTE FOR ENERGY RESEARCH,2008,ROBERT BRADLEY,CHIEF EXECUTIVE OFFICER,ROBERT BRADLEY,ROBERT,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2008,DANIEL KISH,SVP PUBLIC POLICY,DANIEL KISH,DANIEL,KISH,
INSTITUTE FOR ENERGY RESEARCH,2008,LISA WALLACE,SVP DEVELOPMENT/TREASURE,LISA WALLACE,LISA,WALLACE,
INSTITUTE FOR ENERGY RESEARCH,2008,NANCY BRADLEY,SECRETARY,NANCY BRADLEY,NANCY,BRADLEY,
INSTITUTE FOR ENERGY RESEARCH,2008,JIM CLARKSON,DIRECTOR,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2008,STEVEN HAYWARD,DIRECTOR,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2008,PRESTON MARSHALL,DIRECTOR,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2008,WAYNE GABLE,DIRECTOR,WAYNE GABLE,WAYNE,GABLE,
INSTITUTE FOR ENERGY RESEARCH,2008,ROBERT L. TESTWUIDE III,DIRECTOR,ROBERT L TESTWUIDE,ROBERT,TESTWUIDE,L
INSTITUTE FOR ENERGY RESEARCH,2008,RICHARD STROUP,DIRECTOR,RICHARD STROUP,RICHARD,STROUP,
INSTITUTE FOR ENERGY RESEARCH,2007,"Robert L. Bradley, Jr.",President/Direc,ROBERT L BRADLEY,ROBERT,BRADLEY,L
INSTITUTE FOR ENERGY RESEARCH,2007,Nancy C. Bradley,Sec/Treas/Dir,NANCY C BRADLEY,NANCY,BRADLEY,C
INSTITUTE FOR ENERGY RESEARCH,2007,Thomas Tanton,Vice Pres/Dir,THOMAS TANTON,THOMAS,TANTON,
INSTITUTE FOR ENERGY RESEARCH,2007,"Howard Gano, Jr.",Director,HOWARD GANO,HOWARD,GANO,
INSTITUTE FOR ENERGY RESEARCH,2007,Lawrence Smith,Director,LAWRENCE SMITH,LAWRENCE,SMITH,
INSTITUTE FOR ENERGY RESEARCH,2007,Preston Marshall,Director,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2007,Douglas Wyatt,Director,DOUGLAS WYATT,DOUGLAS,WYATT,
INSTITUTE FOR ENERGY RESEARCH,2007,James H. Clarkson,Director,JAMES H CLARKSON,JAMES,CLARKSON,H
INSTITUTE FOR ENERGY RESEARCH,2007,Steven Hayward,Director,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2006,"Robert L. Bradley, Jr.",President/Director,ROBERT L BRADLEY,ROBERT,BRADLEY,L
INSTITUTE FOR ENERGY RESEARCH,2006,Thomas Tanton,VP/Director,THOMAS TANTON,THOMAS,TANTON,
INSTITUTE FOR ENERGY RESEARCH,2006,Nancy C. Bradley,Sec/Treas/Dir,NANCY C BRADLEY,NANCY,BRADLEY,C
INSTITUTE FOR ENERGY RESEARCH,2006,Douglas Wyatt,Director,DOUGLAS WYATT,DOUGLAS,WYATT,
INSTITUTE FOR ENERGY RESEARCH,2006,James H. Clarkson,Director,JAMES H CLARKSON,JAMES,CLARKSON,H
INSTITUTE FOR ENERGY RESEARCH,2006,Lawrence Russell Smith,Director,LAWRENCE RUSSELL SMITH,LAWRENCE,SMITH,RUSSELL
INSTITUTE FOR ENERGY RESEARCH,2006,"Howard Gano, Jr.",Director,HOWARD GANO,HOWARD,GANO,
INSTITUTE FOR ENERGY RESEARCH,2006,Preston Marshall,Director,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2006,Steven Hayward,Director,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2003,"Robert L. Bradley, Jr.",President/Dir.,ROBERT L BRADLEY,ROBERT,BRADLEY,L
INSTITUTE FOR ENERGY RESEARCH,2003,Nancy C. Bradley,Sec/Treasurer,NANCY C BRADLEY,NANCY,BRADLEY,C
INSTITUTE FOR ENERGY RESEARCH,2003,William M. Yeatts,Director,WILLIAM M YEATTS,WILLIAM,YEATTS,M
INSTITUTE FOR ENERGY RESEARCH,2003,"Howard Gano, Jr.",Director,HOWARD GANO,HOWARD,GANO,
INSTITUTE FOR ENERGY RESEARCH,2003,Douglas B. Wyatt,Director,DOUGLAS B WYATT,DOUGLAS,WYATT,B
INSTITUTE FOR ENERGY RESEARCH,2003,James L. Johnston,Director,JAMES L JOHNSTON,JAMES,JOHNSTON,L
INSTITUTE FOR ENERGY RESEARCH,2003,Jim Clarkson,Director,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2003,Rusty Smith,Director,RUSTY SMITH,RUSTY,SMITH,
INSTITUTE FOR ENERGY RESEARCH,2003,Steven Hayward,Director,STEVEN HAYWARD,STEVEN,HAYWARD,
INSTITUTE FOR ENERGY RESEARCH,2003,Preston Marshall,Director,PRESTON MARSHALL,PRESTON,MARSHALL,
INSTITUTE FOR ENERGY RESEARCH,2002,"Robert L Bradley, Jr",President/Director,ROBERT L BRADLEY,ROBERT,BRADLEY,L
INSTITUTE FOR ENERGY RESEARCH,2002,Nancy C Bradley,Secretary/Treasurer,NANCY C BRADLEY,NANCY,BRADLEY,C
INSTITUTE FOR ENERGY RESEARCH,2002,"Howard Gano, Jr",Director,HOWARD GANO,HOWARD,GANO,
INSTITUTE FOR ENERGY RESEARCH,2002,James L Johnston,Director,JAMES L JOHNSTON,JAMES,JOHNSTON,L
INSTITUTE FOR ENERGY RESEARCH,2002,Jim Clarkson,Director,JIM CLARKSON,JIM,CLARKSON,
INSTITUTE FOR ENERGY RESEARCH,2002,Rusty Smith,Director,RUSTY SMITH,RUSTY,SMITH,
INSTITUTE FOR ENERGY RESEARCH,2002,Preston Marshall,Director,PRESTON MARSHALL,PRESTON,MARSHALL,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,JOHN THOMAS,PRESIDENT,JOHN THOMAS,JOHN,THOMAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,RYAN DAVIS,N VICE-PRESI,RYAN DAVIS,RYAN,DAVIS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,KYLE ARMSTRONG,S VICE-PRESI,KYLE ARMSTRONG,KYLE,ARMSTRONG,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,FRANCISCO A OLVERA,SECRETARY- T,FRANCISCO A OLVERA,FRANCISCO,OLVERA,A
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,CLAIRE CHASE,PAST PRESIDE,CLAIRE CHASE,CLAIRE,CHASE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,MITCH KRAKAUSKAS,DIRECTOR,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,TOM MULLINS,DIRECTOR,TOM MULLINS,TOM,MULLINS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,JOHN BRUNER,DIRECTOR,JOHN BRUNER,JOHN,BRUNER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,WALTER GLASGOW,DIRECTOR,WALTER GLASGOW,WALTER,GLASGOW,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,JARED HEMBREE,DIRECTOR,JARED HEMBREE,JARED,HEMBREE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,RON HILLMAN,DIRECTOR,RON HILLMAN,RON,HILLMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,RANDALL HUDSON,DIRECTOR,RANDALL HUDSON,RANDALL,HUDSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,ED LAUER,DIRECTOR,ED LAUER,ED,LAUER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,RORY MCMINN,DIRECTOR,RORY MCMINN,RORY,MCMINN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,ROBERT G ARMSTRONG,DIRECTOR,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,TUCKER BAYLESS,DIRECTOR,TUCKER BAYLESS,TUCKER,BAYLESS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,RICHARD GILLILAND,DIRECTOR,RICHARD GILLILAND,RICHARD,GILLILAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,DAN GIRAND,DIRECTOR,DAN GIRAND,DAN,GIRAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2018,FRANK GORHAM,DIRECTOR,FRANK GORHAM,FRANK,GORHAM,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,TOM MULLINS,PAST PRESIDE,TOM MULLINS,TOM,MULLINS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,CLAIRE CHASE,PRESIDENT,CLAIRE CHASE,CLAIRE,CHASE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,JOHN THOMAS,NORTH VP,JOHN THOMAS,JOHN,THOMAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,GORDON GOODMAN,SOUTH VP,GORDON GOODMAN,GORDON,GOODMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,FRANCISCO A OLVERA,SECRETARY- T,FRANCISCO A OLVERA,FRANCISCO,OLVERA,A
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,MITCH KRAKAUSKAS,DIRECTOR,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,TOM BLAIR,DIRECTOR,TOM BLAIR,TOM,BLAIR,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,JOHN BRUNER,DIRECTOR,JOHN BRUNER,JOHN,BRUNER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,RYAN DAVIS,DIRECTOR,RYAN DAVIS,RYAN,DAVIS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,WALTER GLASGOW,DIRECTOR,WALTER GLASGOW,WALTER,GLASGOW,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,TIM GREEN,DIRECTOR,TIM GREEN,TIM,GREEN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,JARED HEMBREE,DIRECTOR,JARED HEMBREE,JARED,HEMBREE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,RON HILLMAN,DIRECTOR,RON HILLMAN,RON,HILLMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,RANDALL HUDSON,DIRECTOR,RANDALL HUDSON,RANDALL,HUDSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,ED LAUER,DIRECTOR,ED LAUER,ED,LAUER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,KNUTE H LEE JR,DIRECTOR,KNUTE H LEE,KNUTE,LEE,H
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,RORY MCMINN,DIRECTOR,RORY MCMINN,RORY,MCMINN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,ROBERT G ARMSTRONG,DIRECTOR,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2017,TUCKER BAYLESS,DIRECTOR,TUCKER BAYLESS,TUCKER,BAYLESS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,TOM MULLINS,PRESIDENT,TOM MULLINS,TOM,MULLINS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,CLAIRE CHASE,SOUTH VP,CLAIRE CHASE,CLAIRE,CHASE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,JOHN THOMPSON,NORTH VP,JOHN THOMPSON,JOHN,THOMPSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,FRANCISCO A OLVERA,SECRETARY- T,FRANCISCO A OLVERA,FRANCISCO,OLVERA,A
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,MITCH KRAKAUSKAS,PAST PRESIDE,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,TOM BLAIR,DIRECTOR,TOM BLAIR,TOM,BLAIR,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,JOHN BRUNER,DIRECTOR,JOHN BRUNER,JOHN,BRUNER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,RYAN DAVIS,DIRECTOR,RYAN DAVIS,RYAN,DAVIS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,WALTER GLASGOW,DIRECTOR,WALTER GLASGOW,WALTER,GLASGOW,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,TIM GREEN,DIRECTOR,TIM GREEN,TIM,GREEN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,JARED HEMBREE,DIRECTOR,JARED HEMBREE,JARED,HEMBREE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,RON HILLMAN,DIRECTOR,RON HILLMAN,RON,HILLMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,RANDALL HUDSON,DIRECTOR,RANDALL HUDSON,RANDALL,HUDSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,ED LAUER,DIRECTOR,ED LAUER,ED,LAUER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,KNUTE H LEE JR,DIRECTOR,KNUTE H LEE,KNUTE,LEE,H
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,RORY MCMINN,DIRECTOR,RORY MCMINN,RORY,MCMINN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,ROBERT G ARMSTRONG,DIRECTOR,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,TUCKER BAYLESS,DIRECTOR,TUCKER BAYLESS,TUCKER,BAYLESS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2016,TOM DUGAN,DIRECTOR,TOM DUGAN,TOM,DUGAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,GLEN PAPP,PAST PRESIDE,GLEN PAPP,GLEN,PAPP,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,MITCH KRAKAUSKAS,PRESIDENT,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,TOM MULLINS,NORTH VP,TOM MULLINS,TOM,MULLINS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,CLAIRE CHASE,SOUTH VP,CLAIRE CHASE,CLAIRE,CHASE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,FRANCISCO A OLVERA,SECRETARY- T,FRANCISCO A OLVERA,FRANCISCO,OLVERA,A
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,RICHARD GILLILAND,DIRECTOR,RICHARD GILLILAND,RICHARD,GILLILAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,TOM BLAIR,DIRECTOR,TOM BLAIR,TOM,BLAIR,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,RYAN DAVIS,DIRECTOR,RYAN DAVIS,RYAN,DAVIS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,WALTER GLASGOW,DIRECTOR,WALTER GLASGOW,WALTER,GLASGOW,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,TIM GREEN,DIRECTOR,TIM GREEN,TIM,GREEN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,JARED HEMBREE,DIRECTOR,JARED HEMBREE,JARED,HEMBREE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,RON HILLMAN,DIRECTOR,RON HILLMAN,RON,HILLMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,RANDALL HUDSON,DIRECTOR,RANDALL HUDSON,RANDALL,HUDSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,ED LAUER,DIRECTOR,ED LAUER,ED,LAUER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,KNUTE H LEE JR,DIRECTOR,KNUTE H LEE,KNUTE,LEE,H
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,RORY MCMINN,DIRECTOR,RORY MCMINN,RORY,MCMINN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,ROBERT G ARMSTRONG,DIRECTOR,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,TUCKER BAYLESS,DIRECTOR,TUCKER BAYLESS,TUCKER,BAYLESS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2015,GARY BRINK,DIRECTOR,GARY BRINK,GARY,BRINK,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,GLEN PAPP,PRESIDENT,GLEN PAPP,GLEN,PAPP,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,MITCH KRAKAUSKAS,SOUTH VP,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,TOM MULLINS,NORTH VP,TOM MULLINS,TOM,MULLINS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,FRANCISCO A OLVERA,SECRETARY- T,FRANCISCO A OLVERA,FRANCISCO,OLVERA,A
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,RICHARD GILLILAND,PAST PRESIDE,RICHARD GILLILAND,RICHARD,GILLILAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,TOM BLAIR,DIRECTOR,TOM BLAIR,TOM,BLAIR,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,RYAN DAVIS,DIRECTOR,RYAN DAVIS,RYAN,DAVIS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,TIM GREEN,DIRECTOR,TIM GREEN,TIM,GREEN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,JARED HEMBREE,DIRECTOR,JARED HEMBREE,JARED,HEMBREE,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,RON HILLMAN,DIRECTOR,RON HILLMAN,RON,HILLMAN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,RANDALL HUDSON,DIRECTOR,RANDALL HUDSON,RANDALL,HUDSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,ED LAUER,DIRECTOR,ED LAUER,ED,LAUER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,KNUTE H LEE JR,DIRECTOR,KNUTE H LEE,KNUTE,LEE,H
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,KEVIN LEONARD,DIRECTOR,KEVIN LEONARD,KEVIN,LEONARD,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,RORY MCMINN,DIRECTOR,RORY MCMINN,RORY,MCMINN,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,ART MERRICK,DIRECTOR,ART MERRICK,ART,MERRICK,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,ROBERT G ARMSTRONG,DIRECTOR,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,TUCKER BAYLESS,DIRECTOR,TUCKER BAYLESS,TUCKER,BAYLESS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2014,GARY BRINK,DIRECTOR,GARY BRINK,GARY,BRINK,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,ROBERT G ARMSTRONG,PAST PRESIDE,ROBERT G ARMSTRONG,ROBERT,ARMSTRONG,G
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,JOHN THOMPSON,PAST PRESIDE,JOHN THOMPSON,JOHN,THOMPSON,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,GREG NIBERT,DIRECTOR,GREG NIBERT,GREG,NIBERT,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,FRANCISCO OLVERA,SECRETARY- T,FRANCISCO OLVERA,FRANCISCO,OLVERA,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,GARY BRINK,PAST PRESIDE,GARY BRINK,GARY,BRINK,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,JOHN ALEXANDER,DIRECTOR,JOHN ALEXANDER,JOHN,ALEXANDER,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,TOM BLAIR,DIRECTOR,TOM BLAIR,TOM,BLAIR,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,JOHN BYROM,DIRECTOR,JOHN BYROM,JOHN,BYROM,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,MITCH KRAKAUSKAS,SOUTH VP,MITCH KRAKAUSKAS,MITCH,KRAKAUSKAS,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,RICHARD GILLILAND,PRESIDENT,RICHARD GILLILAND,RICHARD,GILLILAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,DAN GIRAND,DIRECTOR,DAN GIRAND,DAN,GIRAND,
INDEPENDENT PETROLEUM ASSOCIATION OF NEW MEXICO,2013,TIM GREEN,DIRECTOR,TIM GREEN,TIM,GREEN,
